Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Sh;SoT;SoT%;Sh/90;SoT/90;G/Sh;G/SoT;Dist;FK;PK;PKatt;xG;npxG;npxG/Sh;G-xG;np:G-xG;SCA;SCA90;PassLive;PassDead;TO;Sh;Fld;Def;GCA;GCA90;PassLive;PassDead;TO;Sh;Fld;Def
117;Anthony Elanga;se SWE;FW,MF;Newcastle Utd;23;2002;5.8;0;5;2;40;0.87;0.35;0;0;14.7;0;0;0;0.9;0.9;0.17;-0.9;-0.9;12;2.08;10;0;0;1;0;1;2;0.35;1;0;0;1;0;0
118;Harvey Elliott;eng ENG;MF,FW;Liverpool;22;2003;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Harvey Elliott;eng ENG;MF,FW;Aston Villa;22;2003;1.1;0;3;0;0;2.76;0;0;;15.3;0;0;0;0.2;0.2;0.06;-0.2;-0.2;4;3.67;4;0;0;0;0;0;1;0.92;1;0;0;0;0;0
120;Wataru Endo;jp JPN;MF,DF;Liverpool;32;1993;0.4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;4.62;2;0;0;0;0;0;1;2.31;1;0;0;0;0;0
121;Romain Esse;eng ENG;FW;Crystal Palace;20;2005;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;Maxime Est?ve;fr FRA;DF;Burnley;23;2002;13.9;0;4;1;25;0.29;0.07;0;0;13;0;0;0;0.2;0.2;0.05;-0.2;-0.2;9;0.65;6;0;0;1;1;1;1;0.07;1;0;0;0;0;0
123;Evanilson;br BRA;FW;Bournemouth;26;1999;10.2;1;26;8;30.8;2.54;0.78;0.04;0.13;11.5;0;0;0;2.9;2.9;0.11;-1.9;-1.9;28;2.74;21;0;0;5;2;0;2;0.2;0;0;0;1;1;0
124;Eberechi Eze;eng ENG;MF,FW;Arsenal;27;1998;9;4;25;10;40;2.78;1.11;0.16;0.4;17.4;0;0;0;2.3;2.3;0.09;1.7;1.7;24;2.67;18;0;3;3;0;0;5;0.56;3;0;1;1;0;0
125;Eberechi Eze;eng ENG;MF;Crystal Palace;27;1998;0.9;0;6;2;33.3;6.51;2.17;0;0;32.4;0;0;0;0.2;0.2;0.04;-0.2;-0.2;3;3.25;1;0;0;2;0;0;0;0;0;0;0;0;0;0
126;Bruno Fernandes;pt POR;MF;Manchester Utd;31;1994;13.9;2;34;8;23.5;2.45;0.58;0.03;0.13;20.4;2;1;3;5.6;3.2;0.1;-3.6;-2.2;87;6.26;60;18;1;6;1;1;8;0.58;4;4;0;0;0;0
127;Mateus Fernandes;pt POR;MF,FW;West Ham;21;2004;10;1;8;1;12.5;0.8;0.1;0.13;1;24.6;0;0;0;0.6;0.6;0.08;0.4;0.4;24;2.41;22;0;1;0;0;1;1;0.1;1;0;0;0;0;0
128;Enzo Fernández;ar ARG;MF;Chelsea;24;2001;12.8;4;27;12;44.4;2.11;0.94;0.11;0.25;17.6;2;1;1;5.6;4.8;0.18;-1.6;-1.8;44;3.44;37;3;0;1;2;1;4;0.31;2;2;0;0;0;0
129;Zian Flemming;nl NED;FW,MF;Burnley;27;1998;6.3;4;13;6;46.2;2.07;0.95;0.23;0.5;17.4;0;1;1;2.1;1.3;0.1;1.9;1.7;6;0.95;4;0;0;1;1;0;1;0.16;1;0;0;0;0;0
130;Phil Foden;eng ENG;MF;Manchester City;25;2000;10.9;5;24;8;33.3;2.21;0.74;0.21;0.63;17.1;1;0;0;2.9;2.9;0.12;2.1;2.1;49;4.51;29;13;1;5;1;0;5;0.46;5;0;0;0;0;0
131;Wesley Fofana;fr FRA;DF;Chelsea;25;2000;4.4;0;2;0;0;0.45;0;0;;10.2;0;0;0;0.2;0.2;0.12;-0.2;-0.2;2;0.45;2;0;0;0;0;0;0;0;0;0;0;0;0;0
132;Lyle Foster;za RSA;FW;Burnley;25;2000;8.5;2;11;2;18.2;1.3;0.24;0.18;1;15.1;0;0;0;1.6;1.6;0.14;0.4;0.4;13;1.54;8;0;0;3;2;0;0;0;0;0;0;0;0;0
133;Jeremie Frimpong;nl NED;DF,MF;Liverpool;25;2000;1;0;2;1;50;2.09;1.05;0;0;19.4;0;0;0;0.1;0.1;0.04;-0.1;-0.1;3;3.14;3;0;0;0;0;0;1;1.05;1;0;0;0;0;0
134;Niclas Füllkrug;de GER;FW;West Ham;32;1993;4.5;0;9;3;33.3;1.98;0.66;0;0;9.4;0;0;0;0.9;0.9;0.1;-0.9;-0.9;6;1.32;6;0;0;0;0;0;0;0;0;0;0;0;0;0
135;Cody Gakpo;nl NED;FW;Liverpool;26;1999;11.7;4;33;6;18.2;2.82;0.51;0.12;0.67;15.5;0;0;0;3.9;3.9;0.12;0.1;0.1;50;4.27;38;3;5;1;3;0;5;0.43;4;0;0;1;0;0
136;Idrissa Gana Gueye;sn SEN;MF;Everton;36;1989;10.7;2;13;3;23.1;1.22;0.28;0.15;0.67;22;0;0;0;1.1;1.1;0.08;0.9;0.9;17;1.59;15;0;0;0;2;0;2;0.19;2;0;0;0;0;0
137;Ben Gannon-Doak;sct SCO;FW;Bournemouth;20;2005;0.6;0;1;0;0;1.58;0;0;;14.5;0;0;0;0.1;0.1;0.09;-0.1;-0.1;3;4.74;2;0;0;0;1;0;2;3.16;2;0;0;0;0;0
138;Alejandro Garnacho;ar ARG;FW;Chelsea;21;2004;4.6;1;9;4;44.4;1.94;0.86;0.11;0.25;16.3;0;0;0;0.9;0.9;0.09;0.1;0.1;16;3.44;12;0;2;0;2;0;3;0.65;2;0;1;0;0;0
139;James Garner;eng ENG;MF,DF;Everton;24;2001;14;1;22;5;22.7;1.57;0.36;0.05;0.2;23.4;6;0;0;1;1;0.04;0;0;35;2.5;25;7;0;1;2;0;3;0.21;3;0;0;0;0;0
140;Lutsharel Geertruida;nl NED;DF,MF;Sunderland;25;2000;5;0;3;1;33.3;0.6;0.2;0;0;19.7;0;0;0;0.7;0.7;0.23;-0.7;-0.7;4;0.8;4;0;0;0;0;0;1;0.2;1;0;0;0;0;0
141;Tyrique George;eng ENG;FW;Chelsea;19;2006;1.6;0;3;2;66.7;1.86;1.24;0;0;10.1;0;0;0;0.3;0.3;0.11;-0.3;-0.3;4;2.48;3;0;0;1;0;0;2;1.24;1;0;0;1;0;0
142;Morgan Gibbs-White;eng ENG;MF,FW;Nott'ham Forest;25;2000;13;3;31;9;29;2.39;0.69;0.1;0.33;17.2;2;0;0;3.2;3.2;0.1;-0.2;-0.2;43;3.31;33;2;3;4;1;0;2;0.15;2;0;0;0;0;0
143;Jamie Gittens;eng ENG;FW;Chelsea;21;2004;4.5;0;8;2;25;1.78;0.45;0;0;21.1;0;0;0;0.7;0.7;0.09;-0.7;-0.7;19;4.23;13;0;2;4;0;0;3;0.67;2;0;1;0;0;0
144;Wilfried Gnonto;it ITA;FW;Leeds United;22;2003;2.8;0;5;0;0;1.81;0;0;;21.9;0;0;0;0.2;0.2;0.03;-0.2;-0.2;8;2.9;6;0;1;0;1;0;0;0;0;0;0;0;0;0
145;Jo?o Gomes;br BRA;MF;Wolves;24;2001;12.2;0;8;2;25;0.66;0.16;0;0;22.9;1;0;0;0.5;0.5;0.06;-0.5;-0.5;23;1.88;19;1;1;1;0;1;0;0;0;0;0;0;0;0
146;Rodrigo Gomes;pt POR;FW,DF;Wolves;22;2003;3.7;1;11;3;27.3;2.99;0.82;0.09;0.33;14.3;0;0;0;1;1;0.09;0;0;10;2.7;5;0;2;1;2;0;0;0;0;0;0;0;0;0
147;Toti Gomes;pt POR;DF;Wolves;26;1999;8.8;0;2;1;50;0.23;0.11;0;0;8.8;0;0;0;0;0;0.02;0;0;7;0.79;6;1;0;0;0;0;0;0;0;0;0;0;0;0
148;Diego Gómez;py PAR;MF,FW;Brighton;22;2003;8.7;2;15;8;53.3;1.72;0.92;0.13;0.25;18.4;1;0;0;2.1;2.1;0.14;-0.1;-0.1;26;2.99;18;0;2;1;2;3;0;0;0;0;0;0;0;0
149;Joe Gomez;eng ENG;DF;Liverpool;28;1997;2.2;0;2;0;0;0.9;0;0;;13.8;0;0;0;0.2;0.2;0.09;-0.2;-0.2;5;2.24;3;0;0;2;0;0;1;0.45;1;0;0;0;0;0
150;Nicolás González;es ESP;MF;Manchester City;23;2002;9.9;1;9;2;22.2;0.91;0.2;0.11;0.5;24.2;0;0;0;0.4;0.4;0.05;0.6;0.6;22;2.22;17;0;0;3;1;1;4;0.4;4;0;0;0;0;0
151;Anthony Gordon;eng ENG;FW;Newcastle Utd;24;2001;5.4;1;14;5;35.7;2.6;0.93;0;0;19.6;0;1;1;2.2;1.4;0.1;-1.2;-1.4;20;3.72;15;0;4;0;1;0;3;0.56;2;0;1;0;0;0
152;Ryan Gravenberch;nl NED;MF;Liverpool;23;2002;11.7;3;13;5;38.5;1.11;0.43;0.23;0.6;23.9;0;0;0;0.6;0.6;0.05;2.4;2.4;38;3.25;30;0;1;3;2;2;2;0.17;2;0;0;0;0;0
153;Archie Gray;eng ENG;MF;Tottenham;19;2006;1.5;0;1;0;0;0.67;0;0;;29.8;0;0;0;0;0;0.02;0;0;4;2.67;3;1;0;0;0;0;0;0;0;0;0;0;0;0
154;Jack Grealish;eng ENG;FW;Everton;30;1995;12;2;15;7;46.7;1.25;0.58;0.13;0.29;17;0;0;0;1.2;1.2;0.08;0.8;0.8;50;4.16;43;0;1;2;3;1;6;0.5;6;0;0;0;0;0
155;Brajan Gruda;de GER;MF,FW;Brighton;21;2004;3.4;1;10;4;40;2.92;1.17;0.1;0.25;20.2;0;0;0;1.5;1.5;0.15;-0.5;-0.5;11;3.21;6;0;3;0;2;0;2;0.58;1;0;1;0;0;0
156;Ilia Gruev;bg BUL;MF;Leeds United;25;2000;3.6;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.83;1;2;0;0;0;0;1;0.28;1;0;0;0;0;0
157;Gabriel Gudmundsson;se SWE;DF;Leeds United;26;1999;12.4;0;7;0;0;0.57;0;0;;15.5;0;0;0;0.4;0.4;0.06;-0.4;-0.4;25;2.02;20;0;0;1;2;2;0;0;0;0;0;0;0;0
158;Marc Guéhi;eng ENG;DF;Crystal Palace;25;2000;13;1;8;2;25;0.62;0.15;0.13;0.5;9.1;0;0;0;0.9;0.9;0.11;0.1;0.1;21;1.62;17;2;0;1;1;0;5;0.38;3;0;0;1;1;0
159;Evann Guessand;ci CIV;FW;Aston Villa;24;2001;5.6;0;5;3;60;0.89;0.53;0;0;10.9;0;0;0;1;1;0.19;-1;-1;10;1.77;6;0;0;2;2;0;2;0.35;0;0;0;2;0;0
160;Luis Guilherme;br BRA;FW,MF;West Ham;19;2006;1.4;0;1;0;0;0.72;0;0;;11.8;0;0;0;0.1;0.1;0.07;-0.1;-0.1;1;0.72;1;0;0;0;0;0;0;0;0;0;0;0;0;0
161;Bruno Guimar?es;br BRA;MF;Newcastle Utd;28;1997;12.4;4;16;5;31.3;1.29;0.4;0.25;0.8;17.6;0;0;0;2.1;2.1;0.13;1.9;1.9;44;3.54;33;0;2;2;5;2;8;0.64;3;0;1;1;2;1
162;Marc Guiu;es ESP;FW;Sunderland;19;2006;0.2;0;1;0;0;6;0;0;;15;0;0;0;0;0;0.02;0;0;2;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0
163;Marc Guiu;es ESP;FW;Chelsea;19;2006;2;0;9;1;11.1;4.53;0.5;0;0;10.3;0;0;0;1.2;1.2;0.14;-1.2;-1.2;5;2.5;2;0;1;1;1;0;3;1.5;1;0;1;0;1;0
164;Malo Gusto;fr FRA;DF,MF;Chelsea;22;2003;7.9;1;5;2;40;0.63;0.25;0.2;0.5;21;0;0;0;0.8;0.8;0.17;0.2;0.2;27;3.42;24;0;0;1;0;2;3;0.38;3;0;0;0;0;0
165;Joško Gvardiol;hr CRO;DF;Manchester City;23;2002;9.8;1;7;2;28.6;0.72;0.2;0.14;0.5;13.3;0;0;0;0.9;0.9;0.13;0.1;0.1;13;1.33;13;0;0;0;0;0;4;0.41;4;0;0;0;0;0
166;Viktor Gyökeres;se SWE;FW;Arsenal;27;1998;9.2;4;19;7;36.8;2.07;0.76;0.16;0.43;10.7;0;1;1;4.6;3.8;0.2;-0.6;-0.8;20;2.18;13;0;1;5;1;0;2;0.22;1;0;1;0;0;0
167;Erling Haaland;no NOR;FW;Manchester City;25;2000;13.5;15;55;30;54.5;4.08;2.22;0.27;0.5;12.1;0;0;1;14;13.2;0.24;1;1.8;21;1.56;14;0;3;4;0;0;4;0.3;3;0;1;0;0;0
168;Lewis Hall;eng ENG;DF;Newcastle Utd;21;2004;4.5;0;5;0;0;1.11;0;0;;20.6;0;0;0;0.2;0.2;0.04;-0.2;-0.2;8;1.79;4;0;1;2;0;1;2;0.45;1;0;0;1;0;0
169;Jack Harrison;eng ENG;FW,DF;Leeds United;29;1996;3;0;6;2;33.3;2.01;0.67;0;0;21;0;0;0;0.3;0.3;0.05;-0.3;-0.3;5;1.67;4;0;0;0;0;1;0;0;0;0;0;0;0;0
170;Quilindschy Hartman;nl NED;DF;Burnley;24;2001;13.9;0;6;2;33.3;0.43;0.14;0;0;21.8;0;0;0;0.2;0.2;0.03;-0.2;-0.2;24;1.73;17;5;1;0;0;1;5;0.36;4;1;0;0;0;0
171;Jorrel Hato;nl NED;DF;Chelsea;19;2006;1.9;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Kai Havertz;de GER;FW;Arsenal;26;1999;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;8.71;2;0;0;0;1;0;0;0;0;0;0;0;0;0
173;Ayden Heaven;eng ENG;DF;Manchester Utd;19;2006;0.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;2.4;2;0;0;0;0;0;1;1.2;1;0;0;0;0;0
174;Jan Paul van Hecke;nl NED;DF;Brighton;25;2000;14;3;10;6;60;0.71;0.43;0.3;0.5;15.1;0;0;0;1.5;1.5;0.17;1.5;1.5;15;1.07;11;0;0;3;0;1;3;0.21;2;0;0;1;0;0
175;Hwang Hee-chan;kr KOR;FW;Wolves;29;1996;4.6;1;6;2;33.3;1.29;0.43;0.17;0.5;17;0;0;0;0.8;0.8;0.13;0.2;0.2;12;2.58;10;1;0;0;1;0;0;0;0;0;0;0;0;0
176;Dean Henderson;eng ENG;GK;Crystal Palace;28;1997;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.21;3;0;0;0;0;0;0;0;0;0;0;0;0;0
177;Jordan Henderson;eng ENG;MF;Brentford;35;1990;11.6;0;4;0;0;0.35;0;0;;25.4;0;0;0;0.1;0.1;0.02;-0.1;-0.1;29;2.51;24;5;0;0;0;0;3;0.26;3;0;0;0;0;0
178;Rico Henry;jm JAM;DF;Brentford;28;1997;3.1;0;2;0;0;0.64;0;0;;16.5;0;0;0;0.1;0.1;0.06;-0.1;-0.1;4;1.26;2;0;1;0;1;0;0;0;0;0;0;0;0;0
179;Mads Hermansen;dk DEN;GK;West Ham;25;2000;4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;Aaron Hickey;sct SCO;DF;Brentford;23;2002;3.8;0;4;1;25;1.06;0.26;0;0;16.8;0;0;0;0.4;0.4;0.09;-0.4;-0.4;5;1.32;3;1;0;0;1;0;0;0;0;0;0;0;0;0
181;James Hill;eng ENG;DF;Bournemouth;23;2002;3.1;0;2;1;50;0.65;0.33;0;0;22.6;0;0;0;0.1;0.1;0.06;-0.1;-0.1;4;1.3;3;1;0;0;0;0;0;0;0;0;0;0;0;0
182;Piero Hincapié;ec ECU;DF;Arsenal;23;2002;3.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.31;1;0;0;0;0;0;0;0;0;0;0;0;0;0
183;Jack Hinshelwood;eng ENG;MF;Brighton;20;2005;2.6;1;5;1;20;1.96;0.39;0.2;1;15.6;0;0;0;0.4;0.4;0.07;0.6;0.6;3;1.17;3;0;0;0;0;0;1;0.39;1;0;0;0;0;0
184;Ki-Jana Hoever;nl NED;DF,MF;Wolves;23;2002;2.9;0;1;1;100;0.35;0.35;0;0;31.7;0;0;0;0;0;0.02;0;0;5;1.73;5;0;0;0;0;0;0;0;0;0;0;0;0;0
185;Callum Hudson-Odoi;eng ENG;FW;Nott'ham Forest;25;2000;7.2;1;11;4;36.4;1.54;0.56;0.09;0.25;20.9;0;0;0;0.6;0.6;0.06;0.4;0.4;33;4.61;26;1;3;1;0;2;0;0;0;0;0;0;0;0
186;Will Hughes;eng ENG;MF;Crystal Palace;30;1995;5.3;0;3;0;0;0.56;0;0;;18.4;0;0;0;0.2;0.2;0.05;-0.2;-0.2;13;2.44;8;4;0;0;1;0;1;0.19;1;0;0;0;0;0
187;Trai Hume;nir NIR;DF,MF;Sunderland;23;2002;13.2;0;8;2;25;0.61;0.15;0;0;21.5;0;0;0;0.5;0.5;0.06;-0.5;-0.5;21;1.59;17;2;0;1;0;1;2;0.15;2;0;0;0;0;0
188;Bashir Humphreys;eng ENG;DF;Burnley;22;2003;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;Omari Hutchinson;eng ENG;FW;Nott'ham Forest;22;2003;3.3;0;11;4;36.4;3.31;1.2;0;0;16.3;0;0;0;1;1;0.09;-1;-1;21;6.34;11;1;6;1;1;1;5;1.51;2;0;1;1;1;0
190;Igor;br BRA;DF;West Ham;27;1998;1.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.86;1;0;0;0;0;0;0;0;0;0;0;0;0;0
191;Tim Iroegbunam;eng ENG;MF;Everton;22;2003;5.4;0;4;0;0;0.74;0;0;;24.4;0;0;0;0.2;0.2;0.05;-0.2;-0.2;5;0.93;3;0;1;0;1;0;1;0.19;0;0;0;0;1;0
192;Andy Irving;sct SCO;MF;West Ham;25;2000;1.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;1.7;1;2;0;0;0;0;0;0;0;0;0;0;0;0
193;Alexander Isak;se SWE;FW;Liverpool;26;1999;5.2;1;13;3;23.1;2.49;0.57;0.08;0.33;13.9;0;0;0;1.9;1.9;0.15;-0.9;-0.9;5;0.96;3;0;1;1;0;0;0;0;0;0;0;0;0;0
194;Wilson Isidor;fr FRA;FW;Sunderland;25;2000;9.2;4;27;8;29.6;2.94;0.87;0.15;0.5;13.9;0;0;0;2.8;2.8;0.1;1.2;1.2;9;0.98;2;0;4;2;1;0;0;0;0;0;0;0;0;0
195;Alex Iwobi;ng NGA;FW,MF;Fulham;29;1996;12.9;2;17;6;35.3;1.32;0.46;0.12;0.33;22;0;0;0;0.7;0.7;0.04;1.3;1.3;39;3.02;33;4;1;1;0;0;3;0.23;3;0;0;0;0;0
196;Daniel James;wls WAL;FW;Leeds United;28;1997;3.9;0;10;2;20;2.54;0.51;0;0;18.1;0;0;0;0.7;0.7;0.07;-0.7;-0.7;15;3.81;9;1;0;3;2;0;0;0;0;0;0;0;0;0
197;Reece James;eng ENG;DF,MF;Chelsea;26;1999;9.4;1;10;4;40;1.07;0.43;0.1;0.25;25.1;2;0;0;0.5;0.5;0.05;0.5;0.5;25;2.67;12;10;1;0;1;1;5;0.53;3;2;0;0;0;0
198;Vitaly Janelt;de GER;MF;Brentford;27;1998;2.5;0;4;0;0;1.62;0;0;;15;0;0;0;0.3;0.3;0.07;-0.3;-0.3;10;4.04;5;3;0;2;0;0;0;0;0;0;0;0;0;0
199;Mathias Jensen;dk DEN;MF;Brentford;29;1996;4.2;2;4;2;50;0.96;0.48;0.5;1;20;0;0;0;0.5;0.5;0.14;1.5;1.5;12;2.89;8;3;0;1;0;0;1;0.24;1;0;0;0;0;0
200;Igor Jesus;br BRA;FW;Nott'ham Forest;24;2001;6.4;1;24;6;25;3.73;0.93;0.04;0.17;11.1;0;0;0;2.3;2.3;0.1;-1.3;-1.3;15;2.32;7;0;0;7;1;0;2;0.31;1;0;0;1;0;0
201;Álex Jiménez;es ESP;DF;Bournemouth;20;2005;6.1;0;4;1;25;0.66;0.16;0;0;21.6;0;0;0;0.2;0.2;0.05;-0.2;-0.2;8;1.32;7;1;0;0;0;0;2;0.33;2;0;0;0;0;0
202;Raúl Jiménez;mx MEX;FW;Fulham;34;1991;7.8;2;21;5;23.8;2.68;0.64;0.1;0.4;13.8;2;0;0;2.6;2.6;0.12;-0.6;-0.6;15;1.91;10;0;1;4;0;0;2;0.25;1;0;0;1;0;0
203;Jo?o Pedro;br BRA;FW,MF;Chelsea;24;2001;12.8;4;23;11;47.8;1.8;0.86;0.17;0.36;14.3;0;0;0;4.4;4.4;0.19;-0.4;-0.4;32;2.51;26;0;1;4;1;0;4;0.31;2;0;0;2;0;0
204;Joelinton;br BRA;MF;Newcastle Utd;29;1996;10.2;0;10;3;30;0.98;0.29;0;0;17.1;0;0;0;0.7;0.7;0.07;-0.7;-0.7;23;2.26;19;0;1;1;0;2;1;0.1;1;0;0;0;0;0
205;Brennan Johnson;wls WAL;FW;Tottenham;24;2001;6.2;2;5;2;40;0.8;0.32;0.4;1;17.1;0;0;0;1;1;0.19;1;1;10;1.61;8;0;2;0;0;0;1;0.16;0;0;1;0;0;0
206;Sam Johnstone;eng ENG;GK;Wolves;32;1993;10;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;0.4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
207;Curtis Jones;eng ENG;MF,DF;Liverpool;24;2001;5.1;0;6;2;33.3;1.17;0.39;0;0;20.2;0;0;0;0.4;0.4;0.07;-0.4;-0.4;16;3.11;14;0;0;1;1;0;2;0.39;1;0;0;0;1;0
208;Eli Junior Kroupi;fr FRA;FW,MF;Bournemouth;19;2006;4.6;4;14;8;57.1;3.07;1.75;0.29;0.5;15.9;0;0;0;2.5;2.5;0.18;1.5;1.5;7;1.53;6;0;0;0;0;1;1;0.22;1;0;0;0;0;0
209;Hamed Junior Traor?;ci CIV;MF;Bournemouth;25;2000;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;5.29;1;0;0;0;0;0;1;5.29;1;0;0;0;0;0
210;James Justin;eng ENG;DF;Leeds United;27;1998;1.7;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.58;0;0;0;0;1;0;0;0;0;0;0;0;0;0
211;Filip J?rgensen;dk DEN;GK;Chelsea;23;2002;0.9;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;Ferdi Kadioglu;tr TUR;DF,FW;Brighton;26;1999;10.9;0;7;3;42.9;0.64;0.27;0;0;20.3;0;0;0;0.5;0.5;0.07;-0.5;-0.5;25;2.29;19;3;1;2;0;0;1;0.09;1;0;0;0;0;0
213;Sasa Kalajdzic;at AUT;FW;Wolves;28;1997;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;Arnaud Kalimuendo;fr FRA;FW;Nott'ham Forest;23;2002;1;0;3;0;0;3.07;0;0;;15.5;0;0;0;0.4;0.4;0.12;-0.4;-0.4;2;2.07;2;0;0;0;0;0;0;0;0;0;0;0;0;0
215;Daichi Kamada;jp JPN;MF;Crystal Palace;29;1996;11.2;0;11;4;36.4;0.98;0.36;0;0;17.7;0;0;0;0.8;0.8;0.07;-0.8;-0.8;21;1.87;15;3;0;1;1;1;2;0.18;1;0;0;0;1;0
216;Boubacar Kamara;fr FRA;MF;Aston Villa;26;1999;9.9;1;4;3;75;0.4;0.3;0.25;0.33;17.6;0;0;0;0.2;0.2;0.04;0.8;0.8;18;1.82;16;0;0;1;1;0;3;0.3;2;0;0;0;1;0
217;Mohamadou Kanté;fr FRA;MF,FW;West Ham;20;2005;0.1;0;1;0;0;11.25;0;0;;16;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;Michael Kayode;it ITA;DF;Brentford;21;2004;13.6;0;4;1;25;0.29;0.07;0;0;16.1;0;0;0;0.2;0.2;0.05;-0.2;-0.2;28;2.06;19;7;0;0;2;0;3;0.22;2;1;0;0;0;0
219;Michael Keane;eng ENG;DF;Everton;32;1993;12.7;2;11;3;27.3;0.87;0.24;0.18;0.67;12.3;0;0;0;1.1;1.1;0.1;0.9;0.9;6;0.47;4;0;0;2;0;0;0;0;0;0;0;0;0;0
220;Caoimhín Kelleher;ie IRL;GK;Brentford;27;1998;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.21;2;1;0;0;0;0;1;0.07;0;1;0;0;0;0
221;Milos Kerkez;hu HUN;DF;Liverpool;22;2003;9.5;1;4;1;25;0.42;0.11;0.25;1;8.3;0;0;0;1;1;0.24;0;0;13;1.37;12;1;0;0;0;0;1;0.11;1;0;0;0;0;0
222;Kevin;br BRA;FW,MF;Fulham;22;2003;4.4;0;8;5;62.5;1.8;1.13;0;0;20.6;0;0;0;0.4;0.4;0.05;-0.4;-0.4;15;3.37;10;2;3;0;0;0;0;0;0;0;0;0;0;0
223;Abdukodir Khusanov;uz UZB;DF;Manchester City;21;2004;2.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.39;1;0;0;0;0;0;0;0;0;0;0;0;0;0
224;Max Kilman;eng ENG;DF;West Ham;28;1997;12;0;5;1;20;0.42;0.08;0;0;9.2;0;0;0;0.5;0.5;0.11;-0.5;-0.5;6;0.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0
225;Joshua King;eng ENG;MF;Fulham;18;2007;9;0;15;5;33.3;1.67;0.56;0;0;19.9;0;0;0;1.1;1.1;0.07;-1.1;-1.1;20;2.23;14;0;3;1;2;0;2;0.22;2;0;0;0;0;0
226;Justin Kluivert;nl NED;MF;Bournemouth;26;1999;5.4;1;8;2;25;1.48;0.37;0.13;0.5;24.5;2;0;0;0.5;0.5;0.06;0.5;0.5;18;3.33;13;2;1;1;0;1;3;0.55;2;1;0;0;0;0
227;Joe Knight;eng ENG;MF;Brighton;20;2005;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;Randal Kolo Muani;fr FRA;FW;Tottenham;27;1998;4.2;0;5;0;0;1.18;0;0;;8;0;0;0;0.5;0.5;0.11;-0.5;-0.5;6;1.42;5;0;1;0;0;0;0;0;0;0;0;0;0;0
229;Ibrahima Konaté;fr FRA;DF;Liverpool;26;1999;12.8;0;6;1;16.7;0.47;0.08;0;0;10.3;0;0;0;0.8;0.8;0.13;-0.8;-0.8;10;0.78;10;0;0;0;0;0;0;0;0;0;0;0;0;0
230;Ezri Konsa;eng ENG;DF;Aston Villa;28;1997;12.7;0;3;2;66.7;0.24;0.16;0;0;8.2;0;0;0;0.3;0.3;0.1;-0.3;-0.3;9;0.71;8;0;0;1;0;0;0;0;0;0;0;0;0;0
231;Charalampos Kostoulas;gr GRE;FW,MF;Brighton;18;2007;0.5;1;4;2;50;7.83;3.91;0.25;0.5;15.4;0;0;0;0.3;0.3;0.08;0.7;0.7;3;5.87;1;0;0;2;0;0;1;1.96;0;0;0;1;0;0
232;Mateo Kovaèiæ;hr CRO;MF;Manchester City;31;1994;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233;Emil Krafth;se SWE;DF;Newcastle Utd;31;1994;0.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
